NU_ANO_CENSO,NO_REGIAO_IES,CO_REGIAO_IES,NO_UF_IES,SG_UF_IES,CO_UF_IES,NO_MUNICIPIO_IES,CO_MUNICIPIO_IES,IN_CAPITAL_IES,NO_MESORREGIAO_IES,CO_MESORREGIAO_IES,NO_MICRORREGIAO_IES,CO_MICRORREGIAO_IES,TP_ORGANIZACAO_ACADEMICA,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,IN_COMUNITARIA,IN_CONFESSIONAL,NO_MANTENEDORA,CO_MANTENEDORA,CO_IES,NO_IES,SG_IES,DS_ENDERECO_IES,DS_NUMERO_ENDERECO_IES,DS_COMPLEMENTO_ENDERECO_IES,NO_BAIRRO_IES,NU_CEP_IES,QT_TEC_TOTAL,QT_TEC_FUNDAMENTAL_INCOMP_FEM,QT_TEC_FUNDAMENTAL_INCOMP_MASC,QT_TEC_FUNDAMENTAL_COMP_FEM,QT_TEC_FUNDAMENTAL_COMP_MASC,QT_TEC_MEDIO_FEM,QT_TEC_MEDIO_MASC,QT_TEC_SUPERIOR_FEM,QT_TEC_SUPERIOR_MASC,QT_TEC_ESPECIALIZACAO_FEM,QT_TEC_ESPECIALIZACAO_MASC,QT_TEC_MESTRADO_FEM,QT_TEC_MESTRADO_MASC,QT_TEC_DOUTORADO_FEM,QT_TEC_DOUTORADO_MASC,IN_ACESSO_PORTAL_CAPES,IN_ACESSO_OUTRAS_BASES,IN_ASSINA_OUTRA_BASE,IN_REPOSITORIO_INSTITUCIONAL,IN_BUSCA_INTEGRADA,IN_SERVICO_INTERNET,IN_PARTICIPA_REDE_SOCIAL,IN_CATALOGO_ONLINE,QT_PERIODICO_ELETRONICO,QT_LIVRO_ELETRONICO,QT_DOC_TOTAL,QT_DOC_EXE,QT_DOC_EX_FEMI,QT_DOC_EX_MASC,QT_DOC_EX_SEM_GRAD,QT_DOC_EX_GRAD,QT_DOC_EX_ESP,QT_DOC_EX_MEST,QT_DOC_EX_DOUT,QT_DOC_EX_INT,QT_DOC_EX_INT_DE,QT_DOC_EX_INT_SEM_DE,QT_DOC_EX_PARC,QT_DOC_EX_HOR,QT_DOC_EX_0_29,QT_DOC_EX_30_34,QT_DOC_EX_35_39,QT_DOC_EX_40_44,QT_DOC_EX_45_49,QT_DOC_EX_50_54,QT_DOC_EX_55_59,QT_DOC_EX_60_MAIS,QT_DOC_EX_BRANCA,QT_DOC_EX_PRETA,QT_DOC_EX_PARDA,QT_DOC_EX_AMARELA,QT_DOC_EX_INDIGENA,QT_DOC_EX_COR_ND,QT_DOC_EX_BRA,QT_DOC_EX_EST,QT_DOC_EX_COM_DEFICIENCIA
2023,Sudeste,3,São Paulo,SP,35,Guarulhos,3518800,0,Metropolitana de São Paulo,15,Guarulhos,59,2,2,4,0,0,EDVAC SERVICOS EDUCACIONAIS LTDA,1243,1892,Centro Universitário de Excelência Eniac,ENIAC,Rua Força Pública,89,-,Centro,7012030.0,138,0,0,0,0,24,32,16,20,13,15,3,4,3,8,0,0,1,1,1,1,0,0,144,2945,90,90,29,61,0,0,28,45,17,30,17,13,51,9,2,3,6,12,19,19,13,16,37,1,7,0,0,45,89,1,0
2023,Sudeste,3,São Paulo,SP,35,Praia Grande,3541000,0,Metropolitana de São Paulo,15,Santos,63,3,2,4,0,0,SERVICOS EDUCACIONAIS DO LITORAL PAULISTA LTDA.,1247,1898,FACULDADE DO LITORAL SUL PAULISTA,FALS,Rua Marechal Eurico Gaspar Dutra,836,-,Canto do Forte,11700330.0,18,0,0,0,0,2,6,6,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,28,28,14,14,0,0,6,13,9,15,0,15,13,0,0,2,4,6,5,5,2,4,20,0,3,0,0,5,28,0,0
2023,Sudeste,3,Espírito Santo,ES,32,Serra,3205002,0,Central Espírito-santense,3,Vitória,9,3,2,5,0,0,CENTRO DE ENSINO SUPERIOR FABRA,1256,1908,FACULDADE BRASILEIRA CRISTÃ,FBC,Rua Pouso Alegre,49,-,Barcelona,29166160.0,57,0,0,0,0,11,9,3,1,5,10,11,3,2,2,0,0,1,1,1,1,1,1,500,5000,42,42,24,18,0,0,1,30,11,11,0,11,31,0,2,4,8,6,11,6,3,2,19,4,17,0,0,2,42,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Ipatinga,3131307,0,Vale do Rio Doce,8,Ipatinga,39,3,2,5,0,0,INSTITUTO ENSINAR BRASIL,218,1909,FACULDADES DOCTUM DE IPATINGA,,Rua Potiguar,150,-,Iguaçu,35162110.0,17,0,2,0,1,5,3,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,71,13376,27,27,7,20,0,0,5,12,10,0,0,0,27,0,2,7,4,4,7,0,1,2,14,1,8,0,0,4,27,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Muriaé,3143906,0,Zona da Mata,12,Muriaé,63,2,2,4,0,0,LAEL VARELLA EDUCACAO E CULTURA LTDA,1260,1913,CENTRO UNIVERSITÁRIO FAMINAS,UNIFAMINAS,Av Avenida Cristiano Ferreira Varella,655,Rodovia BR 116 Km 701,Universitário,36888233.0,193,0,1,0,1,0,53,0,78,0,26,0,22,0,12,0,0,1,1,1,1,1,1,9000,12000,184,173,92,81,0,0,33,79,61,57,0,57,45,71,8,44,46,30,24,9,7,5,140,4,27,0,1,1,173,0,0
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,3,2,5,0,0,MOSTEIRO DE SAO BENTO DE SAO PAULO,1265,1921,FACULDADE DE SÃO BENTO,FSB,Largo de São Bento,S/N,-,Centro,1029010.0,5,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,25,0,19,19,1,18,0,0,0,5,14,3,3,0,1,15,0,0,1,3,5,0,1,9,18,1,0,0,0,0,18,1,0
2023,Sudeste,3,Minas Gerais,MG,31,Belo Horizonte,3106200,1,Metropolitana de Belo Horizonte,7,Belo Horizonte,30,3,2,5,0,0,ASSOCIACAO PROPAGADORA ESDEVA,235,1923,FACULDADE  ARNALDO JANSSEN,FAJANSSEN,Praça João Pessoa,200,CAMPUS  - BELO HORIZONTE - FUNCIONÁRIOS,Funcionários,30140020.0,62,0,0,1,0,21,3,12,7,0,2,4,10,0,2,0,0,1,0,1,1,0,1,6366,13972,212,203,99,104,0,0,30,104,69,32,0,32,16,155,1,14,36,38,46,28,17,23,103,7,34,1,0,58,203,0,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Rio de Janeiro,3304557,1,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,3,2,5,1,0,CAMPANHA NACIONAL DE ESCOLAS DA COMUNIDADE,407,1928,Faculdade CNEC Capitão Lemos Cunha,,Estrada do Galeão,s/n,-,Jardim Guanabara - Ilha do Governador,21931000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,19,7485,7,6,3,3,0,0,1,5,0,0,0,0,1,5,0,0,1,2,2,0,0,1,6,0,0,0,0,0,6,0,0
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,3,2,5,0,0,INSTITUTO SUPERIOR DE EDUCACAO DE SAO PAULO - ISESP,1267,1930,INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO PAULO,SINGULARIDADES/ISESP,Rua Cincinato Braga,388,Campus Principal,Bela Vista,1333010.0,83,0,0,0,0,4,5,26,7,5,2,18,5,9,2,0,0,1,0,1,1,0,1,134,2719,35,34,26,8,0,0,1,18,15,2,2,0,15,17,0,0,3,9,7,3,5,7,29,3,1,1,0,0,34,0,1
2023,Sudeste,3,São Paulo,SP,35,Birigui,3506508,0,Araçatuba,3,Birigui,18,3,2,4,0,0,UNIESP S.A,16134,1933,FACULDADE BIRIGUI,FABI,Rua João Escanhuela,133,-,Jardim Capuano,16204142.0,12,0,0,1,3,2,1,1,1,1,0,0,2,0,0,1,0,1,0,1,1,1,1,22203,13336,10,10,3,7,0,0,3,6,1,2,0,2,8,0,0,1,1,1,2,1,3,1,7,0,2,0,0,1,10,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Nova Serrana,3145208,0,Oeste de Minas,9,Divinópolis,43,3,2,5,0,0,FUNDACAO EDUCACIONAL FAUSTO PINTO DA FONSECA,1276,1940,FACULDADE DE NOVA SERRANA,FANS,Rua Lígia Rodrigues,600,-,Fausto Pinto da Fonseca,35519000.0,20,2,2,0,0,0,3,3,0,4,0,0,6,0,0,1,0,0,0,1,1,0,1,0,0,25,19,7,12,0,0,7,12,0,4,4,0,13,2,0,0,2,5,5,2,1,4,15,0,2,0,0,2,19,0,0
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,3,2,4,0,0,LEGALE EDUCACIONAL S.A.,14483,1946,Faculdade Lumina,Lumina,Rua da Consolação,65,"Subsolo, 1º, 2º, 5º e 6º eandares",Centro,1301911.0,27,0,0,0,0,0,1,8,8,5,1,0,0,0,4,1,0,1,1,1,1,0,1,23,9438,14,14,2,12,0,0,0,7,7,0,0,0,0,14,0,0,2,1,5,1,1,4,11,2,1,0,0,0,14,0,0
2023,Sudeste,3,São Paulo,SP,35,Paulínia,3536505,0,Campinas,7,Campinas,32,2,2,4,0,0,INSTITUTO DE EDUCACAO SUPERIOR SAO PAULO LTDA - EPP,1283,1949,CENTRO UNIVERSITÁRIO DE PAULÍNIA,UNIFACP,Rua Nelson Prodócimo,495,-,Bela Vista,13145004.0,44,1,0,1,0,6,12,14,5,4,0,0,0,1,0,0,0,0,1,0,1,1,1,40,15967,116,109,52,57,0,0,40,35,34,22,0,22,38,49,2,7,9,23,17,15,11,25,89,2,8,3,0,7,109,0,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Campos dos Goytacazes,3301009,0,Norte Fluminense,2,Campos dos Goytacazes,3,3,2,5,0,1,CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA,1288,1961,INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA,ITCSAS/CENSA,Rua Salvador Correa,139,-,Centro,28035310.0,51,0,0,0,11,4,9,10,2,8,2,2,1,2,0,0,0,1,0,0,1,0,0,1,0,129,129,54,75,0,0,34,63,32,16,13,3,28,85,1,13,24,21,27,14,10,19,103,4,15,0,0,7,128,1,2
2023,Sudeste,3,Rio de Janeiro,RJ,33,Campos dos Goytacazes,3301009,0,Norte Fluminense,2,Campos dos Goytacazes,3,3,2,5,0,1,CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA,1288,1962,INSTITUTO SUPERIOR DE EDUCAÇÃO DO CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA,ISECENSA,Rua Salvador Correa,139,-,Centro,28035310.0,51,0,0,0,11,4,9,10,2,8,2,2,1,2,0,0,0,1,0,0,1,0,0,0,0,16,16,11,5,0,0,4,6,6,5,4,1,1,10,0,0,3,1,2,3,2,5,12,1,2,0,0,1,16,0,0
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,3,2,4,0,0,SOCIEDADE EDUCACIONAL PINTO E MENEZES LTDA - ME,1289,1964,"FACULDADE DE TECNOLOGIA EM HOTELARIA, GASTRONOMIA E TURISMO DE SÃO PAULO",HOTEC,Rua das Palmeiras,184,-,Santa Cecília,1226010.0,24,2,1,0,0,6,6,4,0,0,1,4,0,0,0,1,0,0,1,1,1,1,1,200,40,14,14,10,4,0,0,7,6,1,7,2,5,4,3,1,3,0,2,5,0,1,2,12,0,1,0,0,1,14,0,0
2023,Sudeste,3,Espírito Santo,ES,32,Cachoeiro de Itapemirim,3201209,0,Sul Espírito-santense,4,Cachoeiro de Itapemirim,12,3,2,4,0,0,"MULTIVIX CACHOEIRO  ENSINO, PESQUISA E EXTENSAO LTDA",833,1970,Faculdade Multivix de Cachoeiro,Multivix Cachoeiro,Rua Moreira,23,-,Independência,29306320.0,87,0,0,2,3,20,11,14,2,10,8,6,5,3,3,0,0,1,1,1,1,0,0,5000,23000,98,98,44,54,0,0,38,37,23,4,0,4,86,8,11,19,29,25,7,5,1,1,48,0,12,1,0,37,98,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Barbacena,3105608,0,Campo das Vertentes,11,Barbacena,59,3,2,4,0,0,CENTRO EDUCACIONAL APRENDIZ LTDA,1296,1977,CENTRO DE ESTUDOS SUPERIORES APRENDIZ,CESA,Avenida Bias Fortes,02,-,Centro,36200068.0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2000,2000,23,23,7,16,0,0,4,18,1,1,1,0,1,21,0,2,3,5,4,3,6,0,19,0,4,0,0,0,23,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Manhuaçu,3139409,0,Zona da Mata,12,Manhuaçu,61,2,2,4,0,0,CENTRO SUPERIOR DE ESTUDOS DE MANHUACU LTDA,1301,1984,Centro Universitário Unifacig,,Rua Darcy César de Oliveira Leite,600,-,Alfa Sul,36900000.0,86,2,2,0,1,11,11,18,10,6,4,12,7,1,1,0,0,1,1,1,1,1,1,890,208015,122,122,66,56,0,0,11,87,24,56,20,36,60,6,11,25,34,20,19,8,3,2,68,2,36,1,0,15,122,0,1
2023,Sudeste,3,Minas Gerais,MG,31,Juiz de Fora,3136702,0,Zona da Mata,12,Juiz de Fora,65,2,2,4,0,0,SOCIEDADE DE ENSINO SUPERIOR ESTACIO DE SA LTDA,119,1986,CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA,,Avenida Presidente João Goulart,600,Rio Branco,Cruzeiro do Sul,36030900.0,140,0,1,0,0,2,7,11,5,22,19,29,16,17,11,0,0,1,1,0,1,0,1,36000,25000,180,180,107,73,0,0,32,89,59,45,0,45,67,68,6,37,35,34,30,17,10,11,56,4,15,0,0,105,180,0,2
2023,Sudeste,3,Minas Gerais,MG,31,Virginópolis,3171808,0,Vale do Rio Doce,8,Guanhães,35,3,2,4,0,0,EDUCARE SISTEMA EDUCACIONAL DE ENSINO SUPERIOR LTDA,18068,1998,INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL,ISEED,Rodovia de Ligação da Br 120a Br 256,S/N,Trevo de Correntinho,Centro,39730000.0,28,1,0,1,2,0,0,10,6,0,0,5,2,1,0,0,0,1,1,0,1,1,1,15000,15000,7,5,2,3,1,0,3,1,0,0,0,0,0,5,0,0,2,1,0,2,0,0,1,0,4,0,0,0,5,0,0
2023,Sudeste,3,São Paulo,SP,35,Taquaritinga,3553708,0,Ribeirão Preto,2,Jaboticabal,13,3,2,4,0,0,UNIESP S.A,16134,2009,FACULDADE DE TAQUARITINGA,FTGA,Fazenda Contendas,s/n,-,Zona Rural,15900000.0,11,0,0,1,1,2,3,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,22203,13336,5,5,4,1,0,0,1,3,1,1,0,1,4,0,0,0,2,2,0,1,0,0,4,0,1,0,0,0,5,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Belo Horizonte,3106200,1,Metropolitana de Belo Horizonte,7,Belo Horizonte,30,3,2,5,0,1,ASSOCIACAO SANTO TOMAS DE AQUINO,16145,2015,INSTITUTO SANTO TOMÁS DE AQUINO,ISTA,Rua Itutinga,340,-,Minas Brasil,30535640.0,11,0,0,0,0,2,0,4,3,2,0,0,0,0,0,0,0,1,1,1,1,1,1,83,1368,35,35,9,26,2,0,1,15,17,0,0,0,7,28,0,3,5,5,8,3,4,7,19,3,6,0,0,7,34,1,0
2023,Sudeste,3,Minas Gerais,MG,31,Manhuaçu,3139409,0,Zona da Mata,12,Manhuaçu,61,3,2,4,0,0,SOCIEDADE DE ENSINO SUPERIOR DE MANHUACU LTDA,1341,2040,FACULDADE DO FUTURO,FAF,Rua Duarte Peixoto,259,-,Coqueiro,36900371.0,72,1,2,3,6,7,8,23,11,0,1,2,5,2,1,0,0,1,1,1,1,1,1,8300,8300,72,60,35,25,0,0,26,21,13,0,0,0,0,60,3,10,17,18,6,3,3,0,38,2,9,0,0,11,60,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Cataguases,3115300,0,Zona da Mata,12,Cataguases,66,3,2,5,0,0,INSTITUTO NACIONAL,16060,2041,FACULDADE SUDAMÉRICA,SUDAMÉRICA,Rua Ofélia Resende,101,-,Menezes,36773082.0,41,0,0,0,0,5,0,4,2,2,5,6,9,8,0,0,0,1,1,1,1,1,1,122,0,40,37,23,14,0,0,4,26,7,6,0,6,17,14,0,7,8,5,7,6,2,2,30,0,2,0,0,5,37,0,0
2023,Sudeste,3,São Paulo,SP,35,Tupã,3555000,0,Marília,9,Tupã,37,3,2,4,0,0,INSTITUICAO DOM BOSCO DE ENSINO E CULTURA LTDA,191,2056,FACULDADE DA ALTA PAULISTA,FAP,Rua Mandaguaris,1010,-,Centro,17600050.0,15,0,0,0,0,1,1,6,0,2,3,1,0,1,0,0,0,0,1,1,1,1,1,400,16,86,72,48,24,0,0,20,39,13,9,0,9,54,9,6,9,18,17,7,6,2,7,59,0,4,7,0,2,72,0,1
2023,Sudeste,3,Rio de Janeiro,RJ,33,Rio de Janeiro,3304557,1,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,3,2,5,0,0,CENTRO DE ESTUDOS PSICO PEDAGOGICOS PRO-SABER,1374,2091,INSTITUTO SUPERIOR DE EDUCAÇÃO PRÓ-SABER,ISEPS,Rua Largo dos Leões,70,Parte,Humaitá,22260210.0,7,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,1,1,1,0,1,24,35,22,21,17,4,0,0,8,5,8,5,0,5,5,11,0,1,3,4,5,4,0,4,17,2,1,0,0,1,21,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Manhuaçu,3139409,0,Zona da Mata,12,Manhuaçu,61,3,2,5,0,0,INSTITUTO ENSINAR BRASIL,218,2096,FACULDADE DOCTUM DE MANHUAÇU - DOCTUM,FCM,Avenida Getúlio Vargas,700,4º andar,Bairro Coqueiro,36900000.0,12,0,0,1,0,4,4,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,102,13376,42,42,15,27,0,0,9,20,13,0,0,0,42,0,4,5,7,9,10,1,4,2,25,1,9,0,0,7,42,0,0
2023,Sudeste,3,São Paulo,SP,35,Indaiatuba,3520509,0,Campinas,7,Campinas,32,2,2,4,0,0,INSTITUTO DE ENSINO SUPERIOR DE INDAIATUBA LTDA,1399,2123,CENTRO UNIVERSITÁRIO MAX PLANCK,UniMAX,Avenida Nove de Dezembro,460,-,Jardim Pedroso,13343060.0,117,0,2,5,2,31,30,20,13,13,0,1,0,0,0,0,0,1,1,1,1,0,1,7000,12000,303,303,164,139,0,0,123,118,62,42,0,42,74,187,13,40,46,64,47,34,25,34,215,2,6,1,0,79,303,0,1
2023,Sudeste,3,Minas Gerais,MG,31,São Sebastião do Paraíso,3164704,0,Sul/Sudoeste de Minas,10,São Sebastião do Paraíso,48,3,2,4,0,0,MARCIO CALAFIORI RESENDE EIRELI - EPP,1400,2124,FACULDADE CALAFIORI,CALAFIORI,Avenida José Pio de Oliveira,10,-,Cidade Jardim Industrial,37950000.0,8,0,0,0,0,0,1,3,0,2,1,0,0,0,1,0,0,1,1,1,1,1,1,300,1000,63,38,22,16,0,0,17,12,9,12,0,12,15,11,8,10,9,5,1,2,3,0,30,0,5,0,0,3,38,0,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,Rio de Janeiro,3304557,1,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,3,2,5,0,0,FUNDACAO GETULIO VARGAS,110,2126,ESCOLA DE DIREITO DO RIO DE JANEIRO,DIREITO RIO,Praia de Botafogo,190,13º  Andar,Botafogo,22250900.0,56,0,0,0,0,8,4,14,2,15,3,6,4,0,0,1,0,1,1,1,1,1,1,263,20162,51,51,15,36,0,0,0,0,51,24,0,24,27,0,2,4,7,14,12,5,4,3,44,2,1,0,0,4,47,4,1
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,3,2,5,0,0,FUNDACAO GETULIO VARGAS,110,2128,Escola de Direito de São Paulo - FGV DIREITO SP,FGV DIREITO SP,Avenida Nove de Julho,2029,"Rua Rocha 220, 233, 245 e 247, Avenida Paulista 548 e Rua Itapeva 286 - 10º Andar",Bela Vista,1313902.0,68,0,0,0,0,2,0,19,8,16,2,12,2,4,3,1,0,1,1,1,1,1,1,242,19474,80,79,38,41,0,0,0,2,77,33,16,17,46,0,0,4,14,19,17,10,8,7,73,2,0,2,0,2,78,1,0
2023,Sudeste,3,São Paulo,SP,35,São Paulo,3550308,1,Metropolitana de São Paulo,15,São Paulo,61,3,2,5,0,0,FUNDACAO GETULIO VARGAS,110,2129,ESCOLA DE ECONOMIA DE SÃO PAULO,EESP,Rua Itapeva,474,13º andar,Bela Vista,1332000.0,26,0,0,0,0,0,0,10,1,13,1,1,0,0,0,1,0,1,1,1,1,1,1,242,19474,70,69,14,55,0,0,0,0,69,44,44,0,21,4,0,6,11,16,10,12,6,8,36,0,3,1,0,29,64,5,2
2023,Sudeste,3,São Paulo,SP,35,São Bernardo do Campo,3548708,0,Metropolitana de São Paulo,15,São Paulo,61,3,2,4,0,0,UNIESP S.A,16134,2131,FACULDADE DE SÃO BERNARDO DO CAMPO,FAPAN,Rua Marechal Deodoro,1928,-,Centro,9710201.0,9,1,0,2,0,0,0,4,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,22203,11218,7,7,2,5,0,0,0,5,2,1,0,1,3,3,0,0,0,0,0,0,4,3,5,2,0,0,0,0,7,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Belo Horizonte,3106200,1,Metropolitana de Belo Horizonte,7,Belo Horizonte,30,3,2,4,0,0,SOCIEDADE EDUCACIONAL DE MINAS GERAIS LTDA,17160,2145,FACULDADE PROMOVE DE TECNOLOGIA,FPTEC,Rua dos Timbiras,1.532,14° andar,Lourdes,30140061.0,63,4,3,5,3,6,10,10,12,4,1,2,2,0,1,0,0,1,1,1,1,1,1,108273,15300,20,20,8,12,0,0,1,11,8,12,1,11,8,0,0,0,2,4,4,3,1,6,15,0,2,1,0,2,20,0,0
2023,Sudeste,3,Rio de Janeiro,RJ,33,São Gonçalo,3304904,0,Metropolitana do Rio de Janeiro,6,Rio de Janeiro,18,3,2,4,0,0,INSTITUTO CULTURAL BRASIL E E U U LTDA - ME,1418,2154,INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS ANÍSIO TEIXEIRA,ISAT,Rua Dr. Francisco Portela,2.772,-,Zé Garoto,24435000.0,6,0,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,18,17,14,3,0,0,1,10,6,1,0,1,1,15,0,0,1,6,3,3,2,2,10,0,2,0,0,5,17,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Belo Horizonte,3106200,1,Metropolitana de Belo Horizonte,7,Belo Horizonte,30,3,2,4,0,0,ASSUPERO ENSINO SUPERIOR LTDA.,2415,2171,INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR,IBHES,Rua Padre Pedro Pinto,1388 / 1410,Venda Nova III,Venda Nova,31615310.0,26,5,0,0,0,7,6,4,2,1,0,0,1,0,0,0,0,0,1,1,1,0,1,354,23000,14,13,5,8,0,0,8,5,0,0,0,0,6,7,0,0,0,4,3,2,4,0,7,0,1,0,0,5,13,0,0
2023,Sudeste,3,São Paulo,SP,35,Santo André,3547809,0,Metropolitana de São Paulo,15,São Paulo,61,2,2,5,0,0,FUNDACAO SANTO ANDRE,149,2183,CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ,CUFSA,Avenida Príncipe de Gales,821,-,-,9060650.0,121,0,0,2,0,23,21,22,21,21,9,1,1,0,0,0,0,0,1,0,1,0,1,0,13061,224,213,80,133,0,0,20,106,87,36,0,36,29,148,3,14,26,30,28,21,32,59,189,2,17,3,0,2,211,2,1
2023,Sudeste,3,Minas Gerais,MG,31,Nova Porteirinha,3145059,0,Norte de Minas,2,Janaúba,4,3,2,4,0,0,ASSOCIACAO DE ENSINO VALE DO GORUTUBA S/S LTDA,1444,2200,FACULDADE VALE DO GORUTUBA,FAVAG,Avenida Tancredo  de Almeida Neves,302,-,Centro,39525000.0,26,0,0,0,0,9,3,11,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,10080,31,31,15,16,0,0,6,20,5,7,0,7,16,8,1,4,9,5,7,1,3,1,16,3,12,0,0,0,31,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Juiz de Fora,3136702,0,Zona da Mata,12,Juiz de Fora,65,3,2,5,0,0,INSTITUTO ENSINAR BRASIL,218,2220,Faculdade Doctum de Juiz de Fora,DOCTUM,Estrada Dom Orione,s/n,-,Dom Bosco,36025660.0,38,0,0,2,0,10,19,3,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,90,13376,68,68,24,44,0,0,4,37,27,0,0,0,68,0,2,10,7,16,16,4,7,6,43,1,9,0,0,15,68,0,0
2023,Sudeste,3,Minas Gerais,MG,31,São Lourenço,3163706,0,Sul/Sudoeste de Minas,10,São Lourenço,54,3,2,5,0,0,FUNDACAO DE ENSINO E PESQUISA DO SUL DE MINAS,2124,2229,FACULDADE UNIS SÃO LOURENÇO,,Rua Dr. Olavo Gomes Pinto,290,Endereço SEDE,Centro,37470000.0,9,0,0,0,0,3,1,0,3,0,1,0,0,1,0,1,0,0,1,0,1,0,1,907,15224,31,31,11,20,0,0,11,11,9,3,0,3,10,18,1,3,6,8,3,5,4,1,20,0,0,0,0,11,31,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Juiz de Fora,3136702,0,Zona da Mata,12,Juiz de Fora,65,2,2,4,0,0,ASSUPERO ENSINO SUPERIOR LTDA.,2415,2241,CENTRO UNIVERSITÁRIO DO SUDESTE MINEIRO,UNICSUM,Avenida Presidente Itamar Franco,3180,Presidente Itamar Franco,São Mateus,36025290.0,47,4,1,0,0,12,8,10,5,4,1,2,0,0,0,0,0,0,0,1,1,1,1,354,23000,64,57,40,17,0,0,15,35,7,11,0,11,0,46,0,5,20,11,10,6,3,2,48,0,7,1,0,1,57,0,0
2023,Sudeste,3,Espírito Santo,ES,32,Guarapari,3202405,0,Central Espírito-santense,3,Guarapari,10,3,2,4,0,0,EDITORA E DISTRIBUIDORA EDUCACIONAL S/A,14514,2264,FACULDADE DE COMUNICAÇÃO ANHANGUERA UNIDADE GUARAPARI,,Rodovia Jones dos Santos Neves,1000,-,Lagoa Funda,29214005.0,44,1,0,3,0,13,6,2,4,4,4,2,3,0,2,0,0,1,1,0,1,1,1,32908,263916,27,27,12,15,0,0,0,1,26,4,0,4,23,0,0,2,4,5,4,2,4,6,21,1,5,0,0,0,27,0,0
2023,Sudeste,3,Minas Gerais,MG,31,Extrema,3125101,0,Sul/Sudoeste de Minas,10,Pouso Alegre,52,3,2,5,0,0,SOCIEDADE UNIFICADA DE EDUCACAO DE EXTREMA,1477,2270,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE EXTREMA,FAEX,Estrada Municipal Pedro Rosa da Silva,s/n,-,Vila Rica,37640000.0,55,5,2,0,2,17,6,9,3,4,5,0,2,0,0,1,0,1,1,1,1,1,1,10644,10644,54,53,22,31,0,0,21,28,4,0,0,0,0,53,4,3,12,12,9,8,1,4,47,1,0,1,0,4,53,0,0
